velocity,radius,weight,stiffness,ideal_x,ideal_y,displacement_x,displacement_y
58.4381,49.0491,10.0000,1.7746,34.6830,34.6830,-0.1104,19.3958
116.2957,34.7333,10.0000,1.6634,24.5602,24.5602,-0.0851,81.3661
26.9054,1.9508,10.0000,0.9493,1.3794,1.3794,-8.0267,8.1194
16.4042,2.4532,10.0000,1.8090,1.7347,1.7347,-1.5331,1.5225
135.7738,43.0809,10.0000,1.0626,30.4628,30.4628,0.0933,173.5621
131.4527,8.9215,10.0000,1.6976,6.3084,6.3084,0.0367,101.5895
149.9689,24.0294,10.0000,1.7252,16.9914,16.9914,-0.0623,130.3101
129.6382,1.9734,10.0000,1.9985,1.3954,1.3954,-89.0605,89.2963
5.5316,6.8633,10.0000,0.5676,4.8531,4.8531,-0.0369,0.6923
81.7024,32.0959,10.0000,0.8552,22.6953,22.6953,0.0218,78.1210
149.6424,37.9151,10.0000,1.1464,26.8100,26.8100,-0.2194,195.2792
76.6512,35.7183,10.0000,1.7709,25.2566,25.2566,-0.0716,33.1680
131.0268,0.9454,10.0000,1.0797,0.6685,0.6685,-168.6253,168.6706
10.5332,3.5203,10.0000,0.6842,2.4892,2.4892,-1.8168,1.8928
148.1308,7.7464,10.0000,1.8729,5.4776,5.4776,0.0725,117.2101
138.4070,0.7221,10.0000,0.7735,0.5106,0.5106,-262.5594,262.6606
84.6391,35.4426,10.0000,1.3862,25.0617,25.0617,-0.0015,51.8342
64.7193,18.8184,10.0000,1.7185,13.3066,13.3066,0.1324,24.2233
50.6767,20.6732,10.0000,0.8917,14.6182,14.6182,0.2101,28.8329
108.1085,37.6925,10.0000,1.9787,26.6526,26.6526,-0.0491,59.0425
2.0483,9.8191,10.0000,1.1619,6.9432,6.9432,-0.0499,-0.0227
56.1090,1.4045,10.0000,0.8379,0.9931,0.9931,-39.7475,40.0383
138.4028,16.3625,10.0000,0.7771,11.5700,11.5700,0.1263,246.5645
81.9719,24.7519,10.0000,1.5474,17.5022,17.5022,0.0849,43.3400
71.0830,31.4231,10.0000,1.8128,22.2195,22.2195,0.1615,28.0396
74.4806,18.8153,10.0000,1.6534,13.3044,13.3044,-0.1331,33.4773
46.3457,24.5961,10.0000,0.8922,17.3921,17.3921,0.1567,24.0646
142.6256,18.9651,10.0000,1.9786,13.4104,13.4104,-0.0295,102.5869
147.2990,46.2186,10.0000,0.5663,32.6815,32.6815,0.0008,383.1037
77.0345,34.6289,10.0000,1.0162,24.4863,24.4863,-0.0509,58.2458
148.8885,12.9608,10.0000,1.5098,9.1647,9.1647,0.0532,147.1132
68.3766,34.0297,10.0000,0.5851,24.0626,24.0626,-0.0535,79.9014
63.9061,6.5882,10.0000,0.5819,4.6585,4.6585,0.0421,70.1191
31.9822,2.7461,10.0000,1.3473,1.9418,1.9418,-7.9945,8.0568
28.9874,40.2173,10.0000,1.4764,28.4379,28.4379,-0.0565,5.6872
124.9131,5.0812,10.0000,0.8555,3.5929,3.5929,0.0700,182.2875
108.9956,22.3032,10.0000,1.4404,15.7707,15.7707,0.0154,82.4876
79.4619,35.2610,10.0000,1.2951,24.9333,24.9333,-0.0803,48.8829
124.3621,6.7771,10.0000,1.2714,4.7921,4.7921,-0.1238,121.7186
76.7812,24.5642,10.0000,1.5524,17.3695,17.3695,-0.0881,37.9554
82.7943,12.8471,10.0000,1.0605,9.0843,9.0843,0.1107,64.6657
31.9927,31.2445,10.0000,1.4210,22.0932,22.0932,-0.1839,7.1222
88.1731,13.5966,10.0000,0.9609,9.6143,9.6143,-0.0895,80.8144
21.4145,22.2638,10.0000,0.6393,15.7429,15.7429,0.0432,7.1932
7.8335,44.6981,10.0000,1.4944,31.6063,31.6063,-0.1322,0.7460
102.4962,5.0829,10.0000,0.5429,3.5941,3.5941,0.0123,193.3336
91.2839,35.6092,10.0000,1.0768,25.1795,25.1795,-0.0181,77.3236
32.9484,17.7132,10.0000,0.6081,12.5251,12.5251,-0.0810,17.7672
60.9420,41.9634,10.0000,0.9379,29.6726,29.6726,0.1293,39.6359
94.4862,1.7394,10.0000,0.8197,1.2299,1.2299,-115.5153,115.5031
83.2961,2.3882,10.0000,1.5830,1.6887,1.6887,-46.4834,46.4478
19.1369,3.1865,10.0000,1.5575,2.2532,2.2532,-2.5966,2.3095
25.3797,18.2349,10.0000,1.5727,12.8940,12.8940,0.0156,4.0534
0.1499,0.7212,10.0000,1.0418,0.5099,0.5099,-0.0888,-0.0277
62.7244,22.5545,10.0000,1.3197,15.9484,15.9484,0.0430,29.8129
73.2729,47.7986,10.0000,1.0367,33.7987,33.7987,0.0720,51.8466
23.9803,42.5865,10.0000,1.9114,30.1132,30.1132,0.0784,3.0278
100.0258,45.0598,10.0000,1.1672,31.8621,31.8621,-0.0759,85.9354
2.6881,46.9665,10.0000,0.6662,33.2103,33.2103,0.1697,-0.0130
17.9513,4.4901,10.0000,1.7977,3.1750,3.1750,-1.8819,1.7221
142.8188,4.3623,10.0000,0.5533,3.0846,3.0846,-390.8676,390.9920
146.3781,10.8212,10.0000,0.8349,7.6518,7.6518,-0.0971,256.3476
4.6372,20.6729,10.0000,0.7069,14.6179,14.6179,-0.2244,0.5166
74.0823,37.1125,10.0000,0.9539,26.2425,26.2425,-0.1795,57.6121
129.4083,33.1317,10.0000,0.8813,23.4277,23.4277,-0.0713,190.0581
36.4314,0.8828,10.0000,1.5968,0.6242,0.6242,-8.7052,8.8775
125.1405,1.2984,10.0000,1.4565,0.9181,0.9181,-113.9251,114.0747
122.0387,0.5603,10.0000,1.9629,0.3962,0.3962,-80.5233,80.6847
94.3460,3.1549,10.0000,0.9966,2.2309,2.2309,-94.6164,94.6034
0.3357,3.6854,10.0000,1.1310,2.6060,2.6060,-0.1160,0.0787
56.9586,3.9152,10.0000,1.2206,2.7684,2.7684,-28.1533,28.2170
135.6609,42.5128,10.0000,1.8648,30.0611,30.0611,0.0232,98.6307
102.0527,14.9227,10.0000,1.3582,10.5519,10.5519,0.0315,76.8829
56.8235,19.3694,10.0000,1.1373,13.6963,13.6963,-0.0170,28.2689
94.7932,1.4629,10.0000,1.1816,1.0344,1.0344,-80.8946,80.7330
36.4904,14.8724,10.0000,1.9268,10.5164,10.5164,0.0099,6.9423
85.7120,6.2616,10.0000,1.3744,4.4276,4.4276,0.0043,53.3184
147.2593,35.6094,10.0000,1.0872,25.1797,25.1797,0.1161,199.6752
127.4523,17.8767,10.0000,1.3371,12.6407,12.6407,0.0293,121.5275
42.5166,6.3856,10.0000,1.9798,4.5153,4.5153,0.0127,9.1846
102.3686,17.8003,10.0000,1.6754,12.5867,12.5867,-0.0322,62.4454
53.7187,10.0937,10.0000,0.6323,7.1373,7.1373,0.0478,45.6190
148.0390,8.2231,10.0000,1.0677,5.8146,5.8146,0.0108,205.1173
12.5979,4.8478,10.0000,1.6543,3.4279,3.4279,-0.9305,1.0356
37.5459,31.1457,10.0000,0.7991,22.0233,22.0233,-0.0551,17.5009
121.7020,5.4932,10.0000,1.0296,3.8843,3.8843,0.0529,143.8636
12.6635,42.9576,10.0000,0.8265,30.3756,30.3756,0.0587,1.9656
79.6881,7.9728,10.0000,0.5050,5.6376,5.6376,0.1554,125.7240
120.0934,26.7844,10.0000,0.7874,18.9394,18.9394,-0.0343,183.1657
110.8235,12.3081,10.0000,1.1754,8.7032,8.7032,0.1526,104.4647
21.2494,23.9881,10.0000,1.5227,16.9622,16.9622,0.0098,2.9929
65.6841,43.8377,10.0000,1.2021,30.9979,30.9979,-0.0062,35.8831
52.5571,34.5385,10.0000,0.6926,24.4224,24.4224,-0.0666,39.8050
71.7746,2.6798,10.0000,1.7055,1.8949,1.8949,-32.0782,32.0351
88.1105,48.3113,10.0000,0.6140,34.1613,34.1613,0.0468,126.3134
21.8709,22.8092,10.0000,0.6846,16.1285,16.1285,0.1614,6.9645
135.7996,23.5368,10.0000,1.8066,16.6431,16.6431,-0.0159,102.2057
96.0291,40.0669,10.0000,1.5282,28.3316,28.3316,-0.0306,60.4036
24.4409,45.5923,10.0000,1.2679,32.2386,32.2386,-0.0604,4.5537
84.8866,35.1190,10.0000,1.4247,24.8329,24.8329,0.0161,50.5436
139.7424,0.7811,10.0000,1.7488,0.5523,0.5523,-118.3417,118.2936
117.4653,1.3031,10.0000,0.5159,0.9214,0.9214,-283.6127,283.6580
102.8531,2.0222,10.0000,1.2830,1.4299,1.4299,-87.3856,87.5167
69.9329,12.7119,10.0000,1.0758,8.9887,8.9887,0.0256,45.4659
39.0477,19.3902,10.0000,0.5881,13.7109,13.7109,-0.0792,25.9971
85.3902,17.2043,10.0000,1.5715,12.1653,12.1653,0.0270,46.5404
37.3156,15.3859,10.0000,1.6672,10.8795,10.8795,-0.0415,8.4555
47.8952,4.4622,10.0000,1.5750,3.1552,3.1552,-15.2275,15.4093
136.6203,36.6121,10.0000,0.6798,25.8887,25.8887,-0.0451,274.5704
132.7830,18.9262,10.0000,0.9854,13.3828,13.3828,-0.0087,178.8509
119.1884,48.8241,10.0000,1.7993,34.5239,34.5239,0.0548,78.9452
138.8715,43.8096,10.0000,1.5128,30.9781,30.9781,0.0304,127.4497
26.8260,0.6922,10.0000,0.8590,0.4895,0.4895,-8.6175,8.9665
77.6312,32.8898,10.0000,0.5427,23.2566,23.2566,0.0646,111.1020
94.0508,44.5751,10.0000,0.8958,31.5194,31.5194,-0.0657,98.8036
136.9774,18.8201,10.0000,1.6228,13.3078,13.3078,-0.1168,115.8162
99.5952,33.1788,10.0000,1.1462,23.4610,23.4610,0.0823,86.3284
58.3789,33.5292,10.0000,1.9253,23.7088,23.7088,0.0415,17.6708
111.0011,2.0993,10.0000,0.6267,1.4845,1.4845,-208.4754,208.5290
122.6452,18.5539,10.0000,0.5246,13.1196,13.1196,0.0707,286.7074
90.0517,31.2329,10.0000,1.4219,22.0850,22.0850,-0.0845,57.0320
12.7496,3.3833,10.0000,0.8203,2.3924,2.3924,-2.0006,2.0927
138.3537,9.8454,10.0000,1.6305,6.9618,6.9618,-0.0521,117.4218
8.0397,40.9284,10.0000,1.5681,28.9407,28.9407,-0.0885,0.3705
79.0537,44.3812,10.0000,1.1098,31.3822,31.3822,-0.0469,56.2616
17.8280,34.1451,10.0000,0.8644,24.1443,24.1443,0.2523,3.8914
57.0214,4.2255,10.0000,1.2940,2.9879,2.9879,-26.7585,26.6534
121.9249,7.4781,10.0000,1.6886,5.2878,5.2878,-0.0708,88.2394
36.6144,47.2353,10.0000,1.6573,33.4004,33.4004,0.2071,8.1009
132.6634,0.7008,10.0000,1.0594,0.4955,0.4955,-176.2882,176.1789
106.8970,4.0587,10.0000,1.1540,2.8699,2.8699,-104.9066,105.0887
56.7223,0.7302,10.0000,1.9800,0.5163,0.5163,-17.3699,17.2611
37.3379,7.6083,10.0000,1.8443,5.3799,5.3799,0.0586,7.6481
37.9281,16.2115,10.0000,1.6032,11.4633,11.4633,-0.0961,8.9065
115.0865,21.8803,10.0000,0.8311,15.4717,15.4717,-0.1569,159.4065
7.4793,23.6088,10.0000,0.6037,16.6940,16.6940,0.0379,1.0405
102.7933,12.4333,10.0000,0.6329,8.7917,8.7917,-0.2652,166.9283
93.0417,47.3888,10.0000,0.8936,33.5090,33.5090,0.1721,96.8748
112.0027,10.7620,10.0000,0.7272,7.6098,7.6098,-0.0197,172.4949
146.5883,38.9925,10.0000,1.0462,27.5719,27.5719,-0.0222,205.4071
57.5870,1.8339,10.0000,1.5216,1.2968,1.2968,-23.1038,23.0145
39.0308,33.8070,10.0000,0.6532,23.9052,23.9052,0.0622,23.3486
131.6204,18.7977,10.0000,1.8306,13.2920,13.2920,0.0443,94.5288
120.9144,10.2073,10.0000,1.2009,7.2177,7.2177,0.1253,121.7039
69.1682,47.9997,10.0000,1.3023,33.9409,33.9409,0.0351,36.8889
13.6443,1.7246,10.0000,0.6217,1.2195,1.2195,-3.1023,2.9999
84.6403,42.0867,10.0000,0.7078,29.7598,29.7598,0.0021,101.2346
28.1074,4.6105,10.0000,0.5481,3.2601,3.2601,-15.2864,15.1850
79.7534,3.2246,10.0000,0.9101,2.2801,2.2801,-74.0764,74.0965
53.2550,2.7600,10.0000,1.6409,1.9516,1.9516,-18.3482,18.4309
47.2175,11.8489,10.0000,1.9081,8.3784,8.3784,-0.0475,11.6301
109.0112,3.8147,10.0000,0.5230,2.6974,2.6974,-241.0829,241.0367
77.3659,22.6801,10.0000,0.5964,16.0372,16.0372,-0.0262,100.1393
118.5967,25.8243,10.0000,1.5009,18.2606,18.2606,-0.0686,93.7523
30.6739,1.0046,10.0000,1.3442,0.7103,0.7103,-7.4344,7.4214
101.7159,38.2018,10.0000,0.8548,27.0128,27.0128,0.2305,120.8938
7.8728,4.4802,10.0000,1.8390,3.1680,3.1680,-0.3326,0.2249
120.1759,44.4044,10.0000,1.1924,31.3987,31.3987,-0.1021,121.1124
101.7853,2.8830,10.0000,1.4078,2.0386,2.0386,-78.1752,78.0555
141.9013,48.8229,10.0000,0.9718,34.5230,34.5230,0.0446,207.2820
13.7337,37.5745,10.0000,0.7023,26.5692,26.5692,0.1626,2.6411
136.2658,0.5247,10.0000,1.8922,0.3710,0.3710,-104.0093,103.9641
76.4930,1.2329,10.0000,1.9369,0.8718,0.8718,-31.9599,32.0385
92.2355,1.6805,10.0000,1.9839,1.1883,1.1883,-45.4928,45.4603
47.4107,33.0312,10.0000,0.8340,23.3566,23.3566,-0.0237,27.0326
11.6231,0.6749,10.0000,1.0519,0.4772,0.4772,-1.4385,1.4185
127.5921,42.8942,10.0000,1.5698,30.3308,30.3308,0.0465,103.6790
21.6790,22.0119,10.0000,0.5439,15.5648,15.5648,-0.1476,8.6647
55.5729,45.4407,10.0000,1.3946,32.1314,32.1314,0.1794,22.1853
93.3587,40.4942,10.0000,1.0215,28.6338,28.6338,-0.0870,85.2248
149.6328,3.5693,10.0000,1.1675,2.5239,2.5239,-203.4577,203.4816
77.6016,0.6269,10.0000,0.7192,0.4433,0.4433,-88.7147,88.7973
148.5767,45.8959,10.0000,0.7651,32.4533,32.4533,0.0873,288.7356
33.9802,23.9635,10.0000,1.3743,16.9447,16.9447,0.0097,8.4490
59.7008,8.1764,10.0000,1.1287,5.7816,5.7816,0.1939,31.3863
104.4853,45.8385,10.0000,0.9539,32.4127,32.4127,-0.0327,114.6053
9.6961,2.7498,10.0000,1.1825,1.9444,1.9444,-0.8207,0.9348
112.1492,32.5732,10.0000,1.1058,23.0328,23.0328,-0.1173,113.8978
63.0601,38.7652,10.0000,1.8384,27.4111,27.4111,0.1074,21.7298
121.6976,2.6631,10.0000,1.1309,1.8831,1.8831,-138.9548,138.9301
56.9408,31.1182,10.0000,1.6114,22.0039,22.0039,-0.0036,20.2626
47.8602,49.7535,10.0000,0.9012,35.1810,35.1810,-0.1138,25.4098
147.9077,1.7534,10.0000,0.8664,1.2398,1.2398,-267.9932,267.8554
107.7271,3.1572,10.0000,0.7480,2.2325,2.2325,-164.4926,164.4936
61.9775,1.7934,10.0000,1.4107,1.2681,1.2681,-28.9177,29.0050
14.7945,12.4640,10.0000,1.4226,8.8134,8.8134,-0.0214,1.4264
110.1839,4.6398,10.0000,1.8913,3.2808,3.2808,-68.1433,68.0226
95.5959,0.5273,10.0000,1.9373,0.3728,0.3728,-49.9806,50.0130
11.0763,36.8970,10.0000,1.7027,26.0901,26.0901,0.0976,0.7049
18.0762,12.5016,10.0000,1.4190,8.8400,8.8400,-0.0136,2.3440
147.2394,8.5699,10.0000,1.8326,6.0598,6.0598,-0.0167,118.2636
74.5199,33.5335,10.0000,1.2783,23.7117,23.7117,-0.0176,43.5723
3.3620,3.0404,10.0000,1.1950,2.1499,2.1499,-0.0998,-0.1056
8.0747,2.1591,10.0000,0.8693,1.5267,1.5267,-0.9062,0.8039
21.1311,2.1711,10.0000,1.6370,1.5352,1.5352,-2.7509,2.6694
134.0211,29.8166,10.0000,1.3923,21.0835,21.0835,-0.0978,128.8232
69.8730,39.7523,10.0000,0.5073,28.1091,28.1091,-0.0026,96.2081
84.1285,7.4697,10.0000,1.4798,5.2819,5.2819,0.0869,47.6437
74.1685,7.0989,10.0000,1.9330,5.0197,5.0197,0.0405,28.4893
10.1678,31.2129,10.0000,1.2481,22.0709,22.0709,0.1466,0.8546
134.6470,39.2785,10.0000,1.4069,27.7741,27.7741,0.0262,128.9626
43.2848,0.5954,10.0000,1.5703,0.4210,0.4210,-12.6503,12.5679
40.3570,13.3367,10.0000,0.5945,9.4305,9.4305,-0.0076,27.3817
89.1291,29.1184,10.0000,0.7737,20.5898,20.5898,-0.2001,102.5537
71.3819,30.8163,10.0000,1.8170,21.7904,21.7904,0.0323,28.0188
55.2467,32.2222,10.0000,1.6785,22.7846,22.7846,-0.1254,18.2137
98.3417,6.8356,10.0000,1.9081,4.8335,4.8335,0.0480,50.7776
140.7301,17.1555,10.0000,0.9503,12.1308,12.1308,0.0184,208.4742
93.0638,3.5926,10.0000,1.7858,2.5404,2.5404,-51.3196,51.2143
42.4260,2.9955,10.0000,1.7266,2.1182,2.1182,-10.9411,10.9684
30.7772,3.9445,10.0000,1.7456,2.7892,2.7892,-5.7342,5.8512
65.8701,13.0527,10.0000,1.1532,9.2297,9.2297,-0.0716,37.6682
4.0875,28.7478,10.0000,1.3109,20.3277,20.3277,0.0485,0.0937
131.4277,38.0784,10.0000,1.8704,26.9255,26.9255,-0.0534,92.2323
91.5138,46.2935,10.0000,1.3966,32.7344,32.7344,0.1105,59.9733
30.5389,6.3769,10.0000,0.5103,4.5092,4.5092,0.0220,18.2439
77.9875,42.0898,10.0000,0.9085,29.7620,29.7620,0.1572,66.7913
8.0736,43.1327,10.0000,0.7062,30.4995,30.4995,-0.1374,1.0445
129.3281,26.1336,10.0000,1.5630,18.4792,18.4792,-0.1446,106.8348
66.4402,21.6643,10.0000,0.5623,15.3190,15.3190,0.0804,78.5680
82.2014,4.0610,10.0000,1.1551,2.8716,2.8716,-62.0543,61.9746
85.0291,1.6095,10.0000,1.5205,1.1381,1.1381,-50.5270,50.3604
102.0592,1.3991,10.0000,1.3276,0.9893,0.9893,-83.2217,83.2704
55.7068,8.4037,10.0000,0.7669,5.9423,5.9423,-0.0563,40.3038
11.7343,12.6481,10.0000,0.6283,8.9435,8.9435,0.0027,2.1180
68.4526,35.2384,10.0000,0.7802,24.9173,24.9173,0.0312,59.8414
7.1766,31.5558,10.0000,1.0531,22.3133,22.3133,-0.0816,0.5380
110.7385,2.1512,10.0000,1.8966,1.5211,1.5211,-68.6755,68.7218
5.7002,35.0505,10.0000,1.5450,24.7844,24.7844,0.0745,0.1276
143.1366,25.2617,10.0000,0.7495,17.8627,17.8627,0.0112,273.3482
111.3559,3.7381,10.0000,1.6603,2.6432,2.6432,-79.3521,79.2357
140.6174,40.6375,10.0000,1.1198,28.7350,28.7350,0.0409,176.7032
77.0046,25.5109,10.0000,1.5629,18.0389,18.0389,0.0981,37.7686
36.1357,45.2509,10.0000,0.9982,31.9972,31.9972,0.0543,13.1957
38.9948,8.2650,10.0000,1.3266,5.8443,5.8443,-0.0465,11.3832
113.8461,33.5946,10.0000,1.9947,23.7550,23.7550,0.0403,64.9516
149.0014,1.0641,10.0000,1.5008,0.7525,0.7525,-156.9503,156.8737
53.5059,41.3880,10.0000,1.8334,29.2657,29.2657,-0.0450,15.4045
112.9287,19.4494,10.0000,1.0374,13.7528,13.7528,-0.1083,122.9769
16.5073,29.1232,10.0000,1.1510,20.5932,20.5932,0.0020,2.4451
89.5568,43.9736,10.0000,1.5996,31.0940,31.0940,-0.2232,50.3117
64.5893,29.0397,10.0000,1.9918,20.5342,20.5342,-0.1083,20.9959
109.6077,40.7125,10.0000,1.2150,28.7881,28.7881,-0.0312,98.8566
39.1764,31.3805,10.0000,0.9973,22.1894,22.1894,0.1317,15.4042
14.2212,44.6678,10.0000,1.4080,31.5849,31.5849,-0.0134,1.2079
67.6445,24.9429,10.0000,1.6597,17.6373,17.6373,-0.0268,27.4412
96.0112,9.1924,10.0000,1.0785,6.5000,6.5000,-0.0333,85.3697
19.8058,46.8273,10.0000,0.8058,33.1119,33.1119,0.0374,4.8435
67.9234,23.8358,10.0000,1.0800,16.8544,16.8544,-0.1319,42.6736
97.8299,28.7016,10.0000,0.5975,20.2951,20.2951,0.0330,160.1361
124.0497,2.4345,10.0000,1.1485,1.7215,1.7215,-142.2134,142.1700
46.2115,36.0925,10.0000,1.5346,25.5212,25.5212,0.0396,13.8377
60.3545,7.4596,10.0000,1.2598,5.2747,5.2747,-0.0167,28.8628
132.6347,0.5736,10.0000,1.5754,0.4056,0.4056,-118.5354,118.3587
105.0869,0.8196,10.0000,0.9518,0.5795,0.5795,-123.2620,123.0986
36.2808,20.3184,10.0000,1.5590,14.3673,14.3673,0.2864,8.4746
113.9748,40.6755,10.0000,1.8728,28.7619,28.7619,0.0715,69.5074
43.6389,5.2945,10.0000,1.5587,3.7438,3.7438,-0.1170,12.1568
41.6158,7.4391,10.0000,0.6997,5.2602,5.2602,-0.1963,24.8278
0.9162,17.3333,10.0000,1.4982,12.2565,12.2565,-0.0601,0.0001
56.2067,21.0865,10.0000,1.0633,14.9104,14.9104,-0.2174,29.8545
65.5399,40.1476,10.0000,1.2537,28.3886,28.3886,0.0781,34.2148
45.6448,3.6964,10.0000,1.0985,2.6137,2.6137,-19.8297,19.9797
43.6290,13.4980,10.0000,1.9407,9.5445,9.5445,-0.1312,9.8844
36.3774,23.2916,10.0000,0.6735,16.4696,16.4696,0.0894,19.5930
140.5025,36.2280,10.0000,1.3418,25.6170,25.6170,-0.0329,147.0755
129.0285,42.3266,10.0000,1.2008,29.9294,29.9294,-0.0581,138.6043
59.5842,29.5779,10.0000,0.7384,20.9147,20.9147,-0.0225,48.1504
71.9129,4.1133,10.0000,1.2878,2.9085,2.9085,-42.4985,42.6176
84.7494,4.5959,10.0000,0.9796,3.2498,3.2498,-77.7572,77.6976
73.4429,4.6046,10.0000,1.6720,3.2559,3.2559,-34.3574,34.1985
40.4717,46.0553,10.0000,0.5944,32.5660,32.5660,-0.0917,27.4139
148.4610,46.2933,10.0000,1.4335,32.7343,32.7343,0.1285,153.7940
27.5514,32.8344,10.0000,1.4556,23.2174,23.2174,0.1842,5.3334
129.2485,45.9712,10.0000,0.6217,32.5066,32.5066,-0.0758,268.5851
4.8949,3.3329,10.0000,1.7695,2.3567,2.3567,-0.2584,0.0678
49.7937,1.0917,10.0000,1.7929,0.7720,0.7720,-14.8248,14.6739
112.3120,0.7796,10.0000,1.6381,0.5513,0.5513,-81.7865,81.5388
96.6550,45.2238,10.0000,1.9066,31.9780,31.9780,0.0309,49.0420
25.3857,3.9989,10.0000,1.4714,2.8277,2.8277,-4.6309,4.7433
142.8308,3.8397,10.0000,1.9940,2.7151,2.7151,-108.4782,108.5329
81.4905,20.5382,10.0000,1.6043,14.5227,14.5227,-0.1157,41.2658
37.7120,49.8373,10.0000,0.5862,35.2403,35.2403,-0.0437,24.3170
86.7858,45.0619,10.0000,0.5140,31.8636,31.8636,0.0129,146.5714
137.3215,21.3717,10.0000,1.7464,15.1121,15.1121,-0.0011,108.0980
134.3395,40.2303,10.0000,1.0025,28.4472,28.4472,-0.1405,180.3236
72.3760,3.3167,10.0000,0.9035,2.3452,2.3452,-61.4886,61.4075
66.4110,19.7746,10.0000,0.6625,13.9827,13.9827,-0.0534,66.2809
46.7632,12.0518,10.0000,0.7725,8.5219,8.5219,0.0906,28.3539
8.2971,3.7809,10.0000,1.0757,2.6735,2.6735,-0.6457,0.8654
113.0688,38.2768,10.0000,1.7557,27.0658,27.0658,0.0770,73.0123
19.7921,33.4282,10.0000,1.6426,23.6373,23.6373,0.0516,2.4818
53.3883,1.4136,10.0000,1.9809,0.9995,0.9995,-15.1189,15.3566
59.3806,31.9957,10.0000,1.5665,22.6244,22.6244,-0.0288,22.5243
132.8282,4.0775,10.0000,1.0173,2.8832,2.8832,-184.0213,183.8870
3.1859,15.8253,10.0000,1.3064,11.1902,11.1902,-0.1271,0.0476
126.6121,17.7056,10.0000,1.6163,12.5198,12.5198,0.0115,99.0170
43.2106,4.8856,10.0000,1.8941,3.4546,3.4546,-10.4390,10.4726
37.5514,40.9432,10.0000,0.6926,28.9512,28.9512,0.0171,20.4145
73.2569,31.4125,10.0000,0.8315,22.2120,22.2120,-0.1514,64.3915
109.3554,18.5789,10.0000,0.9920,13.1372,13.1372,0.0588,120.3915
30.3924,18.3250,10.0000,1.0072,12.9578,12.9578,-0.0055,9.2040
32.4414,15.1342,10.0000,1.8010,10.7015,10.7015,-0.0599,5.7884
146.4502,27.7449,10.0000,1.5136,19.6186,19.6186,0.1624,141.5823
88.9854,2.3906,10.0000,0.5255,1.6904,1.6904,-159.7208,159.9355
45.6605,30.4266,10.0000,1.2762,21.5149,21.5149,-0.1193,16.2000
145.1554,8.1003,10.0000,1.2684,5.7278,5.7278,0.0618,166.0159
134.3955,12.3756,10.0000,1.0941,8.7509,8.7509,0.0411,165.0742
28.5038,1.6057,10.0000,1.8811,1.1354,1.1354,-4.4671,4.6897
0.2699,27.9733,10.0000,1.9876,19.7801,19.7801,0.0120,0.1284
106.7646,29.3693,10.0000,1.3320,20.7672,20.7672,-0.0624,85.6738
130.1590,27.9516,10.0000,1.3562,19.7648,19.7648,-0.1762,124.9540
17.7462,10.4862,10.0000,0.8482,7.4149,7.4149,-0.0174,3.7567
5.8534,12.0087,10.0000,1.6973,8.4915,8.4915,0.0197,0.1717
89.7292,2.6605,10.0000,0.8568,1.8813,1.8813,-99.8048,99.6149
90.6470,23.4116,10.0000,1.3600,16.5545,16.5545,-0.0664,60.3585
77.4649,3.5104,10.0000,1.4291,2.4822,2.4822,-44.5572,44.5120
1.1261,36.2144,10.0000,1.1806,25.6074,25.6074,-0.0680,0.1480
103.3400,40.1347,10.0000,1.6316,28.3795,28.3795,-0.0580,65.3145
141.9031,4.3357,10.0000,1.3488,3.0658,3.0658,-158.3669,158.5338
131.0305,33.6364,10.0000,1.6668,23.7845,23.7845,-0.1984,102.9285
16.9915,31.1812,10.0000,1.6013,22.0485,22.0485,-0.0778,1.6060
53.1854,48.8630,10.0000,1.9481,34.5514,34.5514,-0.0580,14.5530
36.2905,28.8337,10.0000,1.6445,20.3885,20.3885,0.1617,7.9725
84.0500,17.9767,10.0000,1.3503,12.7114,12.7114,-0.0198,52.4227
91.9091,4.7540,10.0000,1.3995,3.3616,3.3616,-64.0013,64.0498
45.1214,13.8294,10.0000,1.3869,9.7789,9.7789,-0.0386,14.8831
119.7213,14.6918,10.0000,1.9425,10.3887,10.3887,0.1785,73.6699
119.3462,24.6949,10.0000,1.1624,17.4619,17.4619,-0.0226,122.5069
117.1638,1.0793,10.0000,1.5387,0.7632,0.7632,-94.5281,94.5715
52.6648,30.5127,10.0000,0.8538,21.5758,21.5758,0.0664,32.3549
8.1446,3.6349,10.0000,1.6559,2.5703,2.5703,-0.4178,0.4652
106.3057,46.2013,10.0000,0.7400,32.6692,32.6692,-0.1291,152.6690
148.9393,19.2244,10.0000,0.6180,13.5937,13.5937,0.0949,359.1684
24.3715,0.8604,10.0000,0.9660,0.6084,0.6084,-6.4790,6.5409
17.0350,17.6460,10.0000,0.9864,12.4776,12.4776,0.1404,2.9759
136.9313,0.9660,10.0000,0.7654,0.6831,0.6831,-259.9332,259.8341
72.2485,1.0904,10.0000,0.8690,0.7710,0.7710,-63.8215,63.7546
127.7709,2.8177,10.0000,1.9878,1.9924,1.9924,-87.0523,87.0504
121.4871,32.8504,10.0000,1.4170,23.2288,23.2288,-0.0752,104.2692
28.0139,14.9200,10.0000,1.2245,10.5500,10.5500,-0.2192,6.4979
37.0800,12.7408,10.0000,0.8664,9.0091,9.0091,-0.0723,16.0481
8.1283,5.7388,10.0000,1.9609,4.0579,4.0579,0.0641,0.2348
